LATITUDE,LONGITUDE
-22.976744,-43.193863
-23.013443,-43.301743
-22.384853,-43.126092
-22.977415,-43.649928
-22.972624,-43.706447
-22.884368,-43.229638
-22.953306,-43.193396
-22.979074,-44.304923
-22.966654,-42.92167
-22.816961,-43.357062
-22.905141,-43.096792
-21.77786,-41.380862
-22.133677,-42.902951
-22.838914,-43.280184
-22.865456,-43.086994
-22.884311,-43.096166
-22.117877,-43.18887
-22.778801,-42.965823
-21.727273,-41.329476
-22.920407,-43.700636
-21.776267,-41.279448
-22.986533,-43.417706
-22.256567,-42.549891
-22.807084,-43.280363
-22.770034,-43.358357
-22.987208,-43.46082
-21.758828,-41.334824
-22.989806,-43.245837
-22.54305,-44.071866
-22.710241,-43.296631
-22.712433,-43.526342
-22.773026,-43.368921
-22.750017,-43.373604
-22.878652,-43.285191
-22.679118,-41.998871
-22.730068,-43.495759
-22.989161,-43.254319
-21.758828,-41.334824
-22.883105,-43.243301
-22.821421,-43.063364
-23.014542,-44.544138
-22.253437,-42.529804
-22.762232,-43.445826
-22.844055,-42.993223
-22.862414,-43.49302
-22.849306,-42.096337
-22.704529,-43.302939
-22.918406,-43.932134
-22.883192,-43.243461
-22.772142,-43.353644
-22.915832,-43.240579
-22.388083,-43.13244
-22.916234,-43.240505
-22.880519,-42.377681
-22.898198,-43.575915
-22.922356,-43.630881
-22.294797,-42.536765
-21.544636,-41.154122
-22.976498,-43.668727
-22.52278,-43.205174
-22.521882,-43.204569
-22.954489,-43.603401
-22.903294,-43.124086
-22.760439,-43.434181
-22.988433,-43.247048
-22.472665,-44.499038
-22.38828,-43.132455
-22.729847,-43.495487
-22.924423,-43.555223
-22.897282,-43.227974
-22.887087,-43.251449
-22.864201,-43.329845
-22.954889,-43.600796
-22.865084,-43.087436
-22.667235,-43.604649
-22.795248,-43.00162
-22.954083,-43.689634
-22.392834,-41.826189
-22.875171,-43.30975
-22.852002,-43.011583
-22.963999,-42.992379
-22.838915,-43.089228
-22.944247,-43.347933
-22.953306,-43.193396
-22.834184,-43.293345
-22.874512,-42.361626
-21.529816,-41.17005
-22.644761,-43.216386
-21.715788,-41.294154
-22.756552,-43.414463
-22.924629,-43.638657
-22.937141,-43.655845
-22.979121,-43.339731
-22.547902,-43.759982
-22.925208,-43.212893
-22.730705,-43.47512
-22.982519,-43.193498
-22.808642,-43.404321
-22.803861,-43.185925
-23.001449,-43.444222
-22.896587,-43.115568
-22.795303,-43.001983
-22.883219,-43.502332
-21.9006,-41.285742
-22.915572,-43.204286
-22.848576,-42.033636
-22.721223,-43.436293
-22.792945,-43.319901
-22.880983,-43.513607
-22.81342,-43.41933
-22.601645,-43.198885
-22.454824,-44.413718
-23.214125,-44.746582
-22.894852,-43.274357
-22.794092,-43.433633
-22.69394,-42.397511
-22.411101,-42.94706
-22.961314,-43.351796
-22.874257,-43.107467
-22.071444,-43.214025
-22.833308,-42.021522
-22.90702,-43.131667
-22.937017,-42.972127
-22.190551,-42.988192
-22.884873,-43.417864
-22.918414,-43.932077
-22.749013,-43.511778
-22.92262,-43.342494
-22.826637,-43.344759
-22.539854,-41.982619
-22.926463,-42.860329
-21.944442,-42.007326
-23.006697,-44.528018
-22.856102,-43.462528
-22.96032,-44.028765
-23.000739,-43.421496
-22.946175,-43.352195
-22.84123,-43.271442
-22.977398,-43.32981
-22.921693,-43.631381
-22.722845,-43.347035
-22.906597,-43.655252
-22.429312,-44.535336
-22.861818,-43.791102
-22.840012,-43.276384
-22.857873,-42.023189
-22.878652,-43.285191
-22.849437,-42.961902
-22.876698,-43.311501
-23.001542,-44.536553
-22.7828,-43.311117
-22.254579,-43.725725
-22.93531,-43.391565
-23.000884,-43.419627
-22.80146,-43.640093
-22.890283,-42.04661
-22.724583,-43.43788
-22.623521,-43.235284
-22.859803,-42.342429
-22.9409,-43.176166
-22.960936,-43.206641
-22.916717,-43.188439
-22.755986,-43.416788
-22.861507,-43.107672
-22.835656,-43.385468
-22.923682,-43.523833
-22.835208,-43.313662
-22.722136,-43.326988
-22.327991,-41.76024
-22.644994,-43.233575
-22.634889,-43.028966
-22.815439,-43.061664
-22.702263,-43.265773
-22.917168,-43.365485
-22.940036,-44.007376
-22.844659,-43.056521
-22.761026,-43.410103
-22.328081,-41.760145
-22.74805,-43.45198
-22.302851,-41.705677
-22.945844,-42.158536
-22.955522,-42.74151
-22.588618,-43.308367
-22.835215,-43.038292
-22.414995,-43.135319
-22.325298,-41.75263
-22.118545,-43.21357
-22.786588,-43.353795
-22.756045,-43.494222
-22.902938,-42.414185
-22.81904,-43.355617
-22.548161,-44.158365
-22.52142,-44.110631
-22.860788,-43.327577
-22.472441,-42.655398
-22.971194,-43.680875
-22.759974,-42.902549
-22.978096,-43.339204
-22.887217,-43.251532
-22.749036,-43.422674
-22.664599,-43.019044
-22.646132,-43.235257
-22.161833,-41.587475
-22.780405,-43.322409
-22.83437,-43.609699
-22.867716,-43.32957
-22.650093,-43.592146
-22.396278,-42.975664
-22.805442,-43.64977
-22.21962,-42.521274
-22.723302,-43.419296
-22.738902,-44.137959
-22.795726,-42.936026
-22.930608,-43.55598
-22.93696,-43.386671
-22.784012,-43.407574
-22.793902,-43.433537
-22.764588,-41.899211
-22.86368,-42.329826
-22.913242,-43.693062
-22.740474,-43.439761
-22.923371,-43.629623
-22.797164,-42.933205
-22.771475,-43.438912
-22.721766,-43.576889
-21.776911,-41.30054
-22.865464,-42.271329
-22.812345,-43.413546
-22.780535,-43.316494
-22.939177,-43.250077
-22.888676,-43.24456
-22.961987,-43.27299
-22.879233,-43.314002
-22.236979,-43.705559
-22.826407,-43.420295
-22.963504,-43.175378
-21.681563,-41.306212
-22.717458,-43.393266
-22.751366,-43.302563
-22.776313,-43.302487
-22.67882,-43.263276
-22.874792,-43.359036
-22.549291,-44.211038
-22.38134,-43.131763
-22.73994,-43.391549
-22.640766,-43.244021
-22.949165,-43.37942
-22.770591,-43.300277
-22.703595,-43.42203
-22.383866,-43.127771
-22.83766,-43.307183
-23.023622,-44.513007
-22.89003,-44.314711
-22.810972,-43.430822
-23.001277,-43.44305
-22.904485,-43.349376
-22.688166,-43.415498
-22.816347,-43.618969
-22.851943,-42.037199
-22.939908,-43.175282
-22.878994,-43.616335
-22.894644,-43.334484
-22.948334,-43.38514
-22.675193,-43.592005
-22.783351,-43.380412
-22.921526,-42.824098
-22.859943,-43.247328
-21.652604,-41.741384
-22.886322,-43.28993
-21.758828,-41.334824
-22.989161,-43.254319
-22.803,-42.964499
-21.758356,-41.352404
-23.000739,-43.421496
-22.804548,-43.025408
-22.924875,-43.639323
-22.886322,-43.28993
-21.760415,-41.289523
-22.870935,-43.096484
-22.646648,-43.269929
-22.731119,-43.345509
-22.799865,-43.041161
-21.723891,-41.304993
-22.834374,-43.345698
-22.87067,-43.458095
-22.689752,-43.563235
-22.709815,-42.916902
-22.410201,-42.948722
-22.987635,-43.252322
-21.949031,-42.523837
-22.800113,-42.995106
-22.897018,-43.097972
-22.408826,-43.669783
-22.875314,-42.031146
-23.220721,-44.714481
-22.912413,-43.069365
-22.882421,-43.284002
-22.88198,-43.404348
-22.762319,-43.341121
-22.887563,-43.464037
-22.407566,-43.674198
-21.721926,-41.325739
-22.481595,-44.503097
-21.5712,-41.780892
-22.924983,-43.178066
-22.831608,-43.065664
-23.002014,-43.536684
-22.764887,-42.919321
-22.963234,-43.399625
-22.478458,-43.573099
-21.219202,-41.884946
-22.936528,-42.828073
-22.759423,-43.321205
-22.990289,-43.351583
-22.31897,-42.542342
-22.823664,-43.340617
-22.374192,-41.794707
-22.402285,-41.825244
-22.473036,-44.463225
-22.828593,-43.416126
-22.788671,-43.372294
-22.981827,-43.1904
-22.625571,-43.197215
-22.334577,-41.755721
-22.907328,-43.657292
-22.902607,-43.124014
-22.854061,-43.455439
-22.024206,-42.134764
-22.632506,-43.236103
-22.901726,-42.041501
-21.056478,-41.910395
-22.906406,-43.655354
-22.729563,-43.521429
-22.933777,-43.238497
-22.80291,-43.597974
-22.841899,-42.243178
-22.970699,-43.416994
-22.723912,-43.343983
-22.261366,-42.738009
-22.915338,-43.211666
-22.9261,-42.859682
-22.997563,-43.269863
-22.953066,-43.365081
-22.828535,-42.963929
-22.831122,-43.007047
-22.650578,-43.231286
-22.946,-43.37899
-22.55065,-44.119231
-22.836647,-42.227761
-22.970024,-43.187951
-23.012384,-43.434768
-21.681578,-41.306899
-22.914797,-42.939439
-22.979414,-43.666454
-22.856593,-43.023323
-21.673007,-42.088833
-22.916132,-43.188357
-22.495587,-44.562129
-21.185305,-41.894943
-22.708457,-43.313663
-21.783937,-41.321275
-22.39983,-41.80992
-22.861461,-43.35241
-22.984752,-43.303286
-22.886306,-43.309266
-22.894336,-43.274265
-22.971707,-44.302336
-22.870898,-43.433729
-22.532819,-44.120253
-22.625964,-42.002965
-21.712888,-41.298599
-22.801726,-42.983325
-22.93546,-43.359121
-22.916032,-43.660565
-22.744901,-43.48515
-22.931288,-43.243337
-21.851458,-41.430615
-22.988004,-43.248489
-22.818223,-43.359274
-22.531043,-43.174529
-22.83761,-43.340356
-22.722879,-43.321258
-22.700172,-43.26924
-22.183284,-42.405749
-22.590196,-43.413477
-22.980317,-43.340555
-22.84567,-43.338301
-22.728576,-43.439192
-22.255991,-42.549088
-22.981564,-43.203087
-22.840075,-43.024147
-22.976706,-43.668469
-22.908893,-43.289275
-22.814468,-43.352261
-22.52681,-41.962898
-22.786737,-43.373417
-22.927801,-42.527773
-22.916717,-43.188439
-22.260505,-42.737083
-22.652924,-43.472473
-22.629465,-43.157274
-22.940783,-43.033863
-22.922352,-43.366707
-22.877148,-42.117145
-21.518758,-41.075074
-22.7173,-43.390702
-22.871494,-43.068221
-22.968206,-43.189527
-22.733823,-43.425072
-22.641092,-42.001226
-23.004135,-43.361944
-23.002858,-43.433351
-23.010079,-43.356727
-22.880633,-43.324683
-21.195423,-41.916489
-22.811282,-43.330101
-21.780492,-41.28935
-22.861008,-41.987958
-22.466004,-43.829007
-22.926224,-43.232517
-22.860753,-43.329004
-22.667517,-43.605055
-22.740425,-43.488214
-23.187282,-44.319853
-22.817751,-42.130444
-22.961889,-44.033388
-22.828783,-43.413675
-22.883192,-43.502286
-22.935518,-43.359121
-22.668956,-42.402308
-22.903294,-43.124086
-22.892092,-43.432865
-22.904365,-43.177844
-22.766822,-43.310439
-22.878907,-43.434787
-22.939715,-43.242074
-21.681477,-41.306958
-21.123815,-41.683079
-22.856929,-43.361596
-21.715791,-41.294384
-22.691218,-43.580698
-22.78334,-43.300313
-22.916056,-43.39239
-22.650441,-42.007065
-22.96205,-43.170596
-22.647882,-43.652516
-22.884891,-43.417802
-22.917558,-43.391798
-22.86738,-43.108854
-22.921717,-43.631205
-22.712512,-43.58576
-22.818021,-43.39959
-22.703496,-43.428432
-22.872069,-43.068055
-22.539819,-41.982384
-22.798515,-43.32099
-22.930176,-43.555642
-22.972891,-43.650144
-22.731774,-42.864833
-22.897805,-43.575519
-22.826477,-43.417575
-22.884007,-43.227743
-22.970024,-43.187951
-22.811976,-42.065578
-22.840512,-42.016017
-22.927836,-43.943861
-22.724937,-43.37175
-22.918347,-43.388025
-20.962482,-42.039053
-22.722852,-43.366669
-22.911854,-43.173753
-21.195228,-41.902508
-21.653583,-41.741619
-22.500547,-43.197294
-22.733379,-43.452973
-22.865923,-43.301057
-22.494137,-44.090275
-22.68392,-42.812753
-22.935154,-43.391914
-22.875548,-43.107614
-22.899587,-43.107237
-22.720833,-42.258169
-22.474054,-43.832505
-22.619002,-43.161514
-22.908519,-42.926315
-22.905303,-42.823705
-22.805465,-43.392575
-22.901674,-43.242751
-22.850422,-43.247019
-22.885852,-43.635097
-22.899587,-43.107237
-22.798515,-43.32099
-22.466459,-42.067418
-22.379161,-41.774125
-22.741598,-43.700235
-22.965006,-44.043944
-21.984403,-42.269243
-22.874784,-42.367374
-22.893052,-42.350007
-22.839273,-43.088655
-22.807147,-43.439189
-22.701359,-43.272399
-22.876413,-43.359192
-22.968778,-43.232914
-22.502492,-41.993495
-22.837665,-42.101286
-22.980327,-43.340505
-22.737571,-43.50344
-22.794324,-43.197388
-21.73994,-41.355296
-22.463075,-42.652412
-22.492383,-42.823417
-22.849724,-42.098878
-22.726086,-44.132911
-22.90055,-43.355292
-22.878901,-43.434996
-22.308443,-41.712367
-22.782472,-43.311041
-22.508188,-44.06807
-22.843071,-42.200492
-22.846255,-43.703708
-22.595753,-44.077192
-22.860851,-43.352139
-22.83503,-43.039009
-22.032031,-42.137933
-22.917044,-43.260488
-22.795089,-43.397194
-22.890481,-43.472381
-21.493425,-41.07433
-22.964765,-43.41012
-22.798515,-43.32099
-22.769852,-43.330854
-23.024501,-44.515901
-22.7543,-43.359135
-22.875799,-43.314362
-22.49892,-44.114288
-22.823993,-42.382103
-22.505387,-41.937641
-22.798381,-43.34127
-22.767004,-43.363294
-22.920884,-42.596246
-22.815919,-43.34674
-22.88162,-43.484119
-22.870399,-43.762507
-22.943514,-43.35071
-22.840633,-43.022937
-22.864859,-43.271749
-22.804801,-42.981879
-21.74925,-41.341617
-22.875445,-42.339133
-22.774689,-43.435026
-22.522283,-43.215535
-22.775642,-43.535719
-22.755393,-42.867854
-22.556258,-42.961388
-22.890679,-43.266374
-22.883757,-43.096083
-22.596134,-43.420254
-21.417449,-41.816462
-22.86257,-43.273972
-22.903294,-43.124086
-22.885412,-43.23111
-22.838727,-43.079687
-22.873933,-43.579595
-21.813685,-41.397587
-22.933127,-43.631468
-22.835118,-43.409738
-22.993638,-43.320632
-22.92501,-43.177866
-22.872431,-43.35313
-22.847438,-43.284667
-22.548602,-43.217948
-22.677419,-43.360421
-22.509626,-44.194949
-22.899773,-43.194478
-22.78065,-43.365902
-22.539963,-44.075922
-22.719944,-43.327096
-22.943308,-43.35022
-22.754677,-43.422373
-22.91806,-43.224435
-22.961839,-43.166834
-22.02023,-42.368354
-21.839099,-41.255829
-22.435636,-42.947274
-22.923758,-43.175739
-23.072387,-43.566919
-22.90173,-43.343368
-22.864283,-43.442451
-22.92311,-43.249553
-22.925169,-43.178273
-22.742234,-43.348229
-22.717073,-42.679581
-22.903943,-43.672238
-22.210852,-43.624743
-22.844523,-43.05717
-22.949165,-43.37942
-22.384853,-43.126092
-22.835468,-42.028064
-21.773309,-41.323673
-22.963872,-42.977508
-22.705949,-43.332656
-22.81817,-43.39955
-21.763948,-41.327044
-22.705567,-42.631151
-22.887946,-43.600294
-22.314052,-41.721693
-22.807913,-43.563403
-22.882553,-43.273825
-22.864031,-43.425635
-22.496789,-42.204352
-22.758074,-43.392103
-22.883835,-43.56875
-22.877672,-43.593209
-23.011456,-43.321818
-22.692838,-43.559357
-22.914859,-42.939513
-22.877074,-42.363176
-22.843665,-43.246655
-22.821986,-43.407075
-22.893703,-43.056181
-22.494479,-43.166075
-22.831721,-43.06571
-23.024595,-43.480179
-22.84268,-43.56814
-22.902306,-43.282976
-22.877245,-43.810271
-22.841166,-43.283231
-22.645052,-43.236475
-22.698964,-43.440219
-22.909296,-43.558749
-22.570335,-44.203382
-22.867361,-43.293605
-22.950274,-43.395688
-22.909771,-43.26655
-22.91123,-43.59096
-22.906858,-43.700229
-22.784159,-43.348709
-22.982872,-43.226068
-23.010021,-43.356734
-22.923579,-43.191343
-22.640035,-42.001223
-22.755327,-42.867854
-22.237595,-42.517964
-23.000884,-43.419627
-22.511912,-41.93313
-22.859809,-43.48646
-22.874457,-43.362988
-22.979247,-44.30502
-22.971445,-43.190574
-22.915177,-43.210045
-22.914492,-43.692985
-22.823883,-43.361999
-22.920005,-43.61129
-21.725194,-41.30149
-22.849329,-43.492193
-22.843015,-43.324312
-22.532736,-42.985474
-22.979364,-43.688435
-22.789573,-43.354926
-22.835067,-43.038798
-22.719371,-43.424622
-22.134662,-42.752417
-21.204728,-41.692431
-22.756614,-43.313176
-22.73252,-43.382926
-22.816411,-42.086065
-22.839251,-43.327694
-22.884577,-43.440596
-22.749422,-43.341039
-22.918554,-43.223381
-22.486791,-43.178354
-22.813994,-43.18103
-22.834275,-43.382054
-20.964635,-42.04654
-21.719364,-41.31723
-22.56582,-44.164441
-22.944237,-43.687092
-22.757789,-43.458495
-23.218386,-44.719913
-22.99458,-43.236564
-22.836163,-42.986689
-22.882798,-43.617332
-22.968874,-43.663613
-22.825104,-43.027302
-22.878907,-43.434787
-22.654877,-42.001155
-21.7837,-41.91776
-22.884891,-43.417802
-22.081779,-41.441794
-22.498948,-44.115353
-21.715819,-41.294689
-22.860114,-43.085153
-22.960706,-43.209093
-22.814773,-42.982403
-23.0056,-43.481127
-22.625346,-43.237767
-22.818323,-43.292294
-22.952714,-43.67616
-22.937014,-44.403664
-22.797352,-43.403199
-21.50166,-41.083923
-22.889323,-43.263239
-23.013567,-43.300023
-22.628688,-42.019967
-22.49607,-42.204658
-22.944578,-43.39728
-20.966695,-42.034368
-22.849508,-43.312764
-21.93068,-42.608059
-22.761218,-43.331544
-22.831165,-43.006927
-22.728306,-43.658793
-22.757199,-43.492043
-22.508337,-44.196013
-22.652229,-43.038075
-22.299995,-42.537698
-22.902768,-43.12405
-22.799004,-43.431499
-22.925822,-43.177427
-22.880203,-43.256338
-22.238939,-42.55501
-22.819905,-43.058142
-22.392844,-43.131483
-22.540295,-43.574932
-22.75006,-43.439313
-22.753382,-43.296678
-22.779319,-42.948842
-22.848677,-42.060872
-21.201849,-41.883295
-22.52179,-44.142105
-22.784977,-43.35417
-23.000884,-43.419627
-22.717515,-43.392797
-22.472736,-43.832369
-22.952977,-43.377212
-22.788127,-43.17859
-22.82461,-43.301504
-22.916344,-43.186907
-21.512843,-41.075994
-21.194786,-41.899739
-22.682418,-43.281016
-22.841351,-43.346418
-22.743427,-43.468008
-22.171479,-43.58187
-21.650129,-42.234668
-22.765913,-43.309933
-22.871588,-42.339322
-22.72151,-43.450966
-22.991719,-43.310811
-22.79277,-43.16906
-22.944328,-43.349129
-21.900718,-40.994455
-22.288505,-42.527624
-22.649431,-43.654148
-22.759569,-43.332666
-22.854167,-43.24329
-22.970686,-43.416978
-23.007907,-44.530099
-22.80431,-43.324512
-22.73311,-43.425165
-22.829536,-42.126774
-22.231218,-42.046624
-22.804915,-43.023659
-22.930009,-43.26237
-22.907772,-43.61302
-22.783618,-42.953421
-22.854504,-43.606061
-22.713253,-43.58547
-22.830539,-43.066859
-22.76118,-43.445265
-22.830827,-43.284522
-22.786939,-43.429619
-22.902874,-42.476214
-22.886322,-43.28993
-22.773156,-43.363639
-22.955705,-43.183575
-22.885477,-43.027785
-22.881617,-43.484164
-22.805389,-43.300884
-22.735366,-43.691512
-22.478222,-43.499846
-22.860258,-43.779414
-22.824517,-42.961034
-22.523745,-44.003222
-22.874055,-42.36734
-22.73227,-42.956805
-22.905086,-43.238467
-22.765879,-43.373584
-22.789317,-43.353993
-22.879824,-43.442768
-22.467742,-42.068894
-22.916155,-43.29756
-22.770759,-43.353132
-22.872202,-43.482355
-22.751053,-43.462942
-22.589657,-42.024064
-22.808239,-43.773797
-22.488068,-43.154126
-22.598436,-43.291959
-22.888683,-43.55156
-22.778892,-42.965945
-22.109569,-43.183753
-22.829668,-43.287294
-22.961782,-43.166305
-22.87909,-43.267858
-22.719894,-43.41804
-22.722316,-42.935524
-22.931662,-43.561114
-22.766803,-43.421233
-22.31833,-43.37949
-22.767079,-43.311115
-22.796627,-43.361171
-22.991426,-43.311234
-22.709278,-42.63591
-21.187192,-41.877475
-22.901783,-42.811009
-22.263824,-42.511106
-22.94397,-43.571129
-22.780894,-43.344332
-22.856521,-42.323351
-22.889984,-43.343131
-22.254466,-43.726815
-22.897805,-43.575519
-22.458619,-43.808431
-22.84585,-43.291553
-22.914288,-43.534417
-22.657519,-42.767736
-22.809923,-43.414791
-22.772944,-43.36838
-23.020575,-43.464328
-21.216111,-41.93122
-22.911395,-43.266655
-22.841482,-43.27172
-22.632091,-43.236021
-22.729106,-43.330315
-22.684566,-43.416956
-22.924757,-43.177846
-22.78343,-43.38046
-21.66469,-42.088859
-22.799712,-43.402064
-22.447233,-41.868008
-22.898407,-43.575959
-22.718033,-43.541292
-22.885957,-43.57996
-22.888986,-43.26364
-22.804469,-43.184379
-22.887086,-43.63322
-22.797324,-43.360609
-22.384577,-41.781153
-21.315913,-41.030974
-22.99318,-43.625835
-22.830236,-43.0846
-22.729479,-43.529015
-22.808996,-43.3539
-22.874989,-43.557178
-22.366902,-41.794417
-22.930496,-43.55618
-22.931569,-42.486697
-22.833872,-43.609883
-23.016104,-43.461382
-22.937766,-44.40391
-22.548079,-44.209769
-22.233861,-42.035964
-22.53516,-44.201681
-22.916691,-43.65559
-22.821205,-43.335433
-22.865373,-43.29777
-22.962008,-43.166533
-23.005062,-43.325258
-22.325439,-41.744319
-22.713563,-42.625675
-22.918483,-43.232472
-22.878907,-43.434787
-22.830842,-43.066502
-22.254196,-42.53019
-22.242854,-42.108133
-22.816366,-43.652198
-22.92348,-43.264496
-22.634857,-43.7161
-20.958485,-42.102762
-22.82333,-43.340838
-22.981755,-43.190538
-22.775944,-43.382589
-22.792908,-43.318661
-22.97937,-43.341097
-22.924799,-43.264695
-22.99049,-43.248138
-22.917362,-43.391793
-22.9583,-43.586086
-22.905487,-43.094243
-22.938382,-42.890493
-22.791852,-43.177298
-22.785642,-43.393688
-22.517283,-41.921531
-22.493457,-44.576594
-22.758874,-41.897367
-22.935841,-43.177299
-21.775292,-41.306686
-22.230922,-42.046423
-22.881336,-42.029464
-22.759619,-42.917103
-22.780708,-43.316753
-21.899902,-40.986715
-22.901644,-43.585683
-22.76174,-41.942235
-22.260207,-42.738387
-22.928952,-43.634865
-22.986848,-43.247513
-22.743675,-43.351026
-22.80698,-43.648688
-22.719836,-43.551272
-22.910263,-43.266316
-22.62575,-43.19705
-22.55114,-44.107983
-22.756168,-43.454653
-22.724004,-43.438365
-22.961276,-44.444303
-22.859528,-43.49888
-21.66035,-41.124327
-22.793911,-42.990875
-22.619947,-43.189624
-22.475491,-44.495077
-21.179839,-42.012652
-22.79343,-43.403897
-22.827854,-43.087857
-22.879208,-43.267987
-22.429808,-44.342856
-22.825487,-43.342715
-21.784313,-41.382344
-22.797812,-43.369
-22.967529,-42.940598
-22.903294,-43.124086
-22.92568,-43.529625
-23.005062,-43.325258
-22.89393,-43.567146
-22.895735,-43.602482
-22.879025,-43.434994
-21.764348,-41.30014
-22.941008,-43.176005
-22.92728,-43.177739
-22.813564,-43.39667
-22.844198,-42.198504
-22.825449,-43.340937
-22.843138,-42.167504
-22.758161,-43.362168
-22.88684,-43.452199
-22.887517,-43.41654
-22.492899,-41.926063
-22.970161,-44.300063
-22.8111,-43.326229
-22.864676,-43.272094
-22.9298,-42.952817
-22.742795,-43.347869
-22.788556,-43.360082
-22.881421,-43.251274
-22.907284,-43.05215
-22.842384,-43.296116
-22.776122,-43.316702
-22.70707,-43.562499
-22.987192,-43.294945
-22.735009,-43.539522
-22.966687,-43.61072
-22.956313,-44.289412
-22.804322,-43.281298
-22.749434,-43.449022
-22.836026,-43.393826
-22.538782,-41.9772
-22.800091,-42.99507
-22.88543,-43.585431
-22.854953,-43.263355
-22.915572,-43.204286
-22.705355,-43.515243
-22.97869,-43.338965
-22.975863,-43.284373
-22.935725,-43.212837
-22.508403,-41.922936
-22.79915,-43.389947
-22.918651,-43.232622
-22.937188,-43.327038
-20.96175,-42.042385
-22.821186,-43.63477
-22.928898,-42.591533
-22.736829,-43.555718
-22.866732,-42.264195
-22.795053,-43.309002
-21.626437,-42.087843
-22.739948,-43.397619
-22.313131,-42.539986
-22.935711,-42.884138
-22.407455,-43.66823
-21.392041,-41.322466
-22.69784,-43.269074
-22.767241,-43.533166
-22.878652,-43.285191
-22.841371,-43.283287
-21.372857,-41.340052
-22.885987,-43.326344
-22.888894,-43.242018
-22.841856,-43.307842
-22.833858,-43.054573
-21.653768,-41.743473
-22.551814,-43.18318
-22.581949,-43.186076
-22.989605,-43.253778
-22.322921,-41.739277
-22.922274,-43.197864
-22.874181,-42.338431
-22.84935,-43.490011
-22.540166,-43.210581
-22.963504,-43.175378
-22.713107,-42.639326
-22.875105,-43.082363
-22.912954,-43.693739
-22.754062,-43.359727
-22.256401,-42.549673
-22.839406,-43.276448
-22.951108,-43.391996
-22.886968,-43.426609
-22.573351,-41.987866
-22.762753,-41.943463
-22.741799,-43.697658
-21.820278,-41.301172
-22.801064,-43.406948
-22.04649,-42.67272
-22.969394,-42.91288
-22.854504,-42.050294
-22.768661,-43.363284
-22.750532,-43.45689
-22.821688,-43.406809
-22.81507,-43.060349
-22.397814,-43.133655
-22.79135,-43.413237
-22.732977,-43.453896
-22.911067,-43.108383
-22.412026,-42.967922
-22.817985,-43.399622
-22.062651,-41.807316
-22.794476,-41.94749
-22.964941,-43.340872
-22.808318,-43.32632
-22.38401,-43.134242
-22.835659,-42.135028
-22.76083,-43.369536
-22.909083,-43.289088
-22.822453,-43.334286
-22.548923,-43.214488
-22.788541,-43.418316
-21.780954,-41.329421
-22.834255,-43.313878
-22.665968,-43.289366
-22.876477,-43.359386
-22.886322,-43.28993
-22.643493,-43.22408
-22.743164,-43.467678
-22.851981,-42.245061
-21.781581,-41.279008
-22.74932,-43.495218
-22.996866,-43.40922
-22.848594,-43.327435
-22.887466,-42.037247
-22.729021,-43.400455
-22.565149,-44.163261
-22.608889,-43.28247
-23.01483,-44.53537
-22.904224,-43.349581
-22.746797,-43.341049
-22.916529,-43.247592
-22.722362,-43.365896
-22.726626,-43.466144
-22.825264,-42.085061
-22.751661,-43.424841
-22.840584,-43.306551
-22.908302,-43.266472
-22.923809,-43.950075
-22.652933,-43.471444
-22.749483,-43.351555
-22.788258,-43.397116
-21.82047,-41.299117
-22.519625,-44.178059
-22.743516,-43.387623
-22.501409,-44.094206
-22.722285,-43.396578
-22.765895,-43.300553
-21.492945,-41.616707
-22.900678,-43.591295
-22.884195,-43.411262
-22.839729,-43.80045
-22.864383,-43.442396
-22.233094,-43.703932
-22.983121,-43.490046
-22.786414,-43.373631
-22.871922,-43.103525
-22.488375,-42.201412
-22.761835,-43.312949
-22.769419,-43.386471
-22.77295,-43.519439
-22.65127,-43.001234
-22.871677,-43.502912
-22.834111,-43.292968
-22.916695,-43.208003
-22.938572,-43.57114
-22.673392,-43.276833
-22.793028,-43.188482
-22.949573,-43.598658
-22.227657,-42.443678
-22.971445,-43.190574
-22.873052,-43.02693
-22.86807,-43.280896
-22.171325,-43.583484
-22.964925,-43.409975
-22.973894,-42.027267
-22.963655,-43.175941
-22.445338,-43.461554
-22.766362,-43.310614
-22.404195,-43.664103
-22.939503,-43.249766
-22.7969,-43.035849
-22.902942,-43.282282
-22.774178,-43.371812
-22.722618,-43.551752
-21.759734,-41.295833
-22.875893,-43.441306
-21.737096,-41.184007
-22.82174,-43.057724
-22.880894,-43.356521
-22.297758,-41.705517
-21.632625,-41.028731
-22.96205,-43.170596
-22.460531,-44.400016
-22.470861,-44.377842
-22.840945,-43.320379
-22.87151,-42.339216
-22.922689,-43.366942
-22.928317,-42.850569
-22.339157,-41.755291
-22.68628,-43.467941
-22.762212,-43.351075
-23.007315,-43.295664
-22.925908,-43.17718
-22.918838,-43.851321
-22.720338,-43.338683
-22.813163,-43.044243
-22.919006,-43.223684
-22.874646,-43.481166
-23.000884,-43.419627
-22.7884,-42.935223
-22.497318,-42.204158
-22.802623,-43.190666
-22.796771,-43.360959
-22.784935,-42.95276
-22.91203,-43.183244
-22.884424,-43.352978
-22.412166,-42.945438
-22.106127,-43.180012
-22.807889,-43.024725
-22.887187,-43.346492
-22.883215,-43.279169
-22.731909,-43.356698
-22.606979,-43.188111
-22.890343,-43.354222
-22.859513,-41.995836
-22.875839,-43.05688
-22.97921,-43.219414
-22.830847,-43.61132
