COD_ID;CLASSE;QTD_CLIENTES;SOMA_CAR_INST;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12
450101398;INDUSTRIAL;91;2791.4060000000004;684035.4500000001;697076.3;651296.93;565671.64;618579.5000000001;704192.96;586732.65;620921.99;638452.87;624738.99;626910.14;610983.04
10386006;OUTROS;195;54.2289;19032.02;18361.32;18653.99;19490.71;16740.89;15984.85;22345.57;19053.63;18708.56;18708.56;17978.57;17741.69
132097219;OUTROS;270;31.673800000000014;11534.71;13180.07;12719.58;13407.02;13191.56;15103.35;16467.46;14150.73;11476.89;11476.89;11790.560000000001;12097.979999999998
152677490;OUTROS;48;68.58070000000001;27054.27;25318.239999999998;19876.43;37861.979999999996;28761.82;26177.6;24917.15;26467.65;24793.21;24793.21;25324.85;25058.989999999998
10385889;OUTROS;182;2.3117;0.0;0.0;0.0;539.0;487.04;503.0;342.05;1075.0;749.87;749.87;898.16;952.7099999999999
34192093;OUTROS;420;69.17020000000001;33184.619999999995;32944.08;38002.05;37955.03;35218.14;38259.57;33310.17;31667.18;28046.699999999997;28046.699999999997;29486.18;30394.319999999996
1168;PODER_PUBLICO;55;3385.9426;947024.9300000002;721858.78;684140.23;691716.22;768460.67;885031.35;691351.0900000001;666189.94;614206.78;575899.04;669559.6900000001;792617.09
1312;PODER_PUBLICO;60;464.2170000000001;97502.08;104757.33000000002;101649.73999999998;102296.65000000001;94740.81000000001;114330.05;99865.15999999999;101489.21999999997;88021.09000000003;92030.89000000001;108038.87000000004;120974.20000000001
10386114;PODER_PUBLICO;167;6967.148499999999;2497625.71;2351330.57;2406187.23;2342031.6000000006;2449713.55;2727759.7500000005;2204170.73;2111285.6300000004;1919477.9300000002;1855026.1400000006;2024907.56;2079925.02
10386033;OUTROS;82;91.4804;33758.34;33772.66;36503.65;32239.300000000003;34190.61;37578.44;34017.47;34765.85;34330.97;34330.97;34019.96;33548.22
18520758;OUTROS;232;52.07829999999999;20504.51;21850.179999999997;23392.760000000002;23735.75;22802.490000000005;23517.57;20607.190000000002;23531.94;23869.320000000003;23869.320000000003;19886.700000000004;20888.170000000006
10386042;PODER_PUBLICO;262;2242.7434000000003;492007.77;465689.5399999999;528920.8899999999;577242.1100000001;521060.82999999996;595526.12;500198.48;456991.89;401909.98;392978.07999999996;447785.74;494228.75999999995
10386051;OUTROS;160;46.4414;20607.61;24554.3;26496.72;26692.77;24389.21;26988.199999999997;25414.32;25041.559999999998;23001.05;23001.05;23463.010000000002;23683.800000000003
18520758;INDUSTRIAL;101;1676.5498000000002;308232.26;309823.54;310612.57;284987.67;280478.95999999996;286047.55999999994;229055.91;232761.56000000003;218377.62;212887.87;225395.5;240544.14
1150;PODER_PUBLICO;78;3959.7605999999996;944487.2100000001;845235.3300000001;915507.73;1031161.0199999999;903540.0099999999;1037001.6900000001;842554.78;812712.0199999998;740608.5900000001;671769.3;749735.6499999999;857018.37
18519985;PODER_PUBLICO;103;11023.9884;540110.6300000001;567000.23;629534.8;648648.3;569145.9800000002;661484.0800000001;539178.78;474424.57000000007;452150.5;445253.11;497905.82999999996;539174.81
18520479;INDUSTRIAL;96;1752.9241;408321.64;408637.52;441695.56000000006;471180.0300000001;414670.39;455865.93;426109.58;413409.42000000004;379624.77;435686.76;410998.76;419315.25
18520767;PODER_PUBLICO;110;594.4778999999999;158515.78000000003;160766.23000000004;182412.66999999998;189723.53000000003;175191.62;188014.23999999996;146096.61;139750.69999999995;124100.25;122570.29;144625.38;162660.03000000003
18520839;SERVICO_PUBLICO;25;278.6431;84718.66;79222.57999999999;64681.090000000004;65138.37999999999;72372.98999999999;83190.24;84873.87000000001;78103.83;94283.48999999999;94694.65;92231.15;73508.28
18520821;INDUSTRIAL;147;3442.4415;773593.94;798222.26;824842.7899999999;760683.5599999999;662976.0799999998;723391.9700000001;552056.5399999999;518647.55;493132.48;517870.76;524633.8400000001;559289.4400000001
18520803;INDUSTRIAL;88;2250.633;321578.98000000004;348403.37;339991.76;256027.26999999996;281375.94000000006;322216.42999999993;245648.85;266211.67000000004;259410.59999999998;272521.3;264175.29999999993;264896.56999999995
18520488;OUTROS;301;29.413099999999996;15336.08;14085.5;15416.51;17400.79;16203.17;16618.69;15080.89;14840.03;15505.06;15505.06;16734.07;16472.61
18519976;PODER_PUBLICO;308;5756.8683;1369050.9699999997;1414423.55;1653979.1099999996;1829527.5;1489860.1900000002;1612982.3299999996;1170598.97;1327493.28;936225.2200000001;1105963.1300000001;1298864.5599999998;1460334.4999999998
29148432;SERVICO_PUBLICO;15;193.2446;66581.7;60939.53;60181.9;60055.23;54251.78999999999;66969.06;65329.5;65372.06;63941.520000000004;61069.880000000005;65862.16;64902.03
10385916;OUTROS;368;47.63070000000001;18700.52;17789.440000000002;21224.91;22277.9;26040.46;27314.75;22152.520000000004;18378.710000000003;16470.34;16470.34;17775.310000000005;18260.99
18520758;PODER_PUBLICO;82;2383.6537;325650.1200000001;428613.5;397349.22;354134.02;371883.59;430178.0099999999;350719.05000000005;335386.56000000006;294518.83999999997;280663.97;350658.62;394075.9799999999
1159;INDUSTRIAL;141;9822.8611;1134439.99;1120973.83;1140311.92;931599.24;1082239.3599999999;1766619.15;1241614.6400000001;1215410.1800000002;1641701.98;1067882.1800000004;972565.79;980990.2899999999
18520398;COMERCIAL;700;2043.1258;613877.1299999998;601812.98;634675.3400000001;607533.1900000003;596013.3700000001;661316.7000000004;576470.94;577946.98;567676.6699999997;561249.9299999997;571112.0500000004;592594.8200000001
10385889;PODER_PUBLICO;68;9864.547100000002;1604615.7699999996;1604154.6199999999;1819378.15;1929930.4299999997;1740879.0499999998;2054979.0699999998;1554355.2999999998;1433079.46;1261873.3699999999;1181429.3999999997;1358830.5600000003;1550729.99
18520794;PODER_PUBLICO;102;656.0808999999999;115667.38;135407.87000000002;166922.40000000002;126679.62;131933.46999999997;143925.38000000006;120196.99999999999;111717.08000000002;103543.22;102995.40000000002;118250.62999999998;137059.13000000003
18520875;PODER_PUBLICO;245;1926.6435999999999;473233.8200000001;491970.31999999995;496546.45000000007;485531.71999999974;482706.32999999996;525879.4199999999;339552.7899999999;350353.76;361724.84;352803.28;377359.58999999997;449016.13
1132;COMERCIAL;1560;8580.728899999995;2652933.359999999;2547301.3900000006;2936376.249999999;3000561.74;2762409.3899999997;3032558.7700000005;2563929.840000001;2443444.370000001;2182374.309999999;2167677.579999999;2388952.460000002;2472362.409999999
310718139;PODER_PUBLICO;33;234.9149;67543.13000000002;63306.14;64139.390000000014;65478.58;55190.130000000005;63371.86;54375.04000000001;50739.310000000005;47468.380000000005;48061.98;60109.75;67675.17999999998
1159;OUTROS;67;46.85650000000001;24514.739999999998;23204.989999999998;24599.41;25722.83;22795.57;26186.789999999997;23317.58;22557.91;22507.65;22507.65;23728.159999999996;23908.02
132097219;INDUSTRIAL;140;351.0455999999999;100806.05000000003;104516.62000000002;122306.83000000002;130383.89;113691.31999999999;118655.13999999998;95275.72999999995;87728.90999999999;77949.46999999997;77318.84999999998;86215.25999999998;90947.91999999998
18520461;INDUSTRIAL;112;1946.3130999999998;342733.35;326866.83999999997;348342.19000000006;345044.77999999997;309083.81;347784.58;262888.17;260301.54;261532.49999999994;261027.89999999997;277675.64;288721.03
10386006;INDUSTRIAL;83;446.2739999999999;205246.10000000006;201368.28999999998;234307.71999999997;236266.34999999995;212795.18;233352.0700000001;194497.87999999995;195230.03999999998;183514.95999999993;183514.95999999993;191752.91999999993;199620.58999999997
1249;SERVICO_PUBLICO;23;809.3144;306904.31;299895.68999999994;328388.51;331839.22;291619.35;324989.98;297601.88;300446.39;314945.11000000004;306161.42000000004;298201.01;309043.63
18520326;RURAL;237;235.36800000000017;88125.08000000005;82257.30999999998;93930.42000000001;86537.26999999995;83434.87000000007;84800.19;81208.54;78654.77999999998;83388.33999999997;85872.04999999997;82821.39;78551.24000000002
18520785;PODER_PUBLICO;128;3203.1265000000003;1096028.52;1051155.7400000002;1077042.5999999999;1179449.1;1119558.09;1437466.6;1153814.2699999998;1073783.98;963693.5199999998;928525.04;1013289.45;1105224.9300000002
18519994;PODER_PUBLICO;175;6479.7185;847270.6599999999;906666.9599999998;908243.22;750433.4999999999;923045.7300000001;1054386.6099999999;814702.5999999999;791001.6900000001;759446.7500000001;750115.9100000001;876229.8699999999;857314.63
18521352;PODER_PUBLICO;8;41.14190000000001;7453.860000000001;9367.14;9523.900000000001;11370.8;13720.649999999998;15685.939999999999;11873.22;9627.92;8700.460000000001;8410.24;11732.83;15030.56
1240;OUTROS;126;60.2996;16016.759999999998;21809.72;24613.39;33676.75;30205.97;27740.4;24737.03;23320.67;22789.890000000003;22789.890000000003;23650.989999999998;22620.719999999998
1168;INDUSTRIAL;174;4338.0635;567422.01;650000.05;724034.3599999999;761939.0099999999;658306.53;719389.26;596350.5399999998;591796.54;584743.11;592187.15;551348.74;548289.1600000001
18520371;PODER_PUBLICO;198;453.1744;155321.97999999998;159701.51;173561.79;179754.93000000005;169190.03;169043.31000000006;138075.93999999994;124311.04999999999;116267.73999999996;115275.95999999996;131804.78999999998;142777.98999999996
18519958;SERVICO_PUBLICO;72;687.4318000000001;189199.90000000002;179291.3;135818.84999999998;198018.34;122478.31;137987.72999999995;121526.79999999999;124737.02;119037.01999999999;108490.68;117283.87999999998;134283.06
10386033;PODER_PUBLICO;52;3262.8623000000002;1059790.4600000002;1063326.7299999997;1205512.84;1298926.5;1128632.8900000001;1300314.3499999999;981712.02;904367.9;824055.6;779337.65;882949.3400000001;959709.9799999999
10386069;INDUSTRIAL;55;108.8644;57601.119999999995;56935.46;61428.119999999995;59223.16999999999;54063.30999999999;57652.22999999999;42751.98;42845.77;37689.729999999996;37689.729999999996;41057.25000000001;43087.64000000001
10385871;PODER_PUBLICO;110;1980.8245000000002;500173.55000000005;482136.4199999999;528489.02;588445.4700000001;552434.0899999999;597458.11;483976.4199999999;455834.09;412881.8;414185.89;475862.3899999999;519252.32999999996
10386105;PODER_PUBLICO;271;21341.543399999995;5616616.84;5627110.7299999995;5931522.340000001;5770797.75;5922224.62;6778114.490000001;5330400.75;5171414.13;4639659.690000001;4501699.54;4898653.700000001;5170535.19
10385970;PODER_PUBLICO;230;18680.5334;5051263.109999999;4729800.409999999;5226679.699999999;5480732.25;5364861.529999999;6043051.860000001;5022603.66;4660797.47;4135921.02;4010435.82;4438166.819999999;4697944.170000001
1258;PODER_PUBLICO;120;3719.5918000000006;663976.84;637643.93;695603.96;706062.3600000001;664665.1;594068.01;654552.4899999998;608512.76;576210.94;512506.64999999997;582723.16;605690.0199999999
18521154;SERVICO_PUBLICO;40;628.0071;278050.39;274237.85;294818.61;287876.97;261397.29;282036.08;268789.94;282122.25;271475.61;277950.91000000003;272852.46;251596.25
10385871;INDUSTRIAL;153;4404.424;1429783.5;1407487.02;1351993.75;888987.5700000001;801100.9699999999;842548.84;724101.9800000002;721025.9299999998;677222.1499999999;693649.86;739693.4500000001;762532.52
18520461;PODER_PUBLICO;163;6982.760899999999;1551487.3900000001;1505397.7100000004;1674757.51;1758650.8900000004;1567901.9200000002;1755248.8399999999;1383798.6600000001;1306886.4;1214866.8499999999;1194351.5399999998;1363241.3599999999;1489587.7
1195;INDUSTRIAL;73;836.8969000000001;270856.26000000007;266776.63;279487.72;260667.81;272313.3999999999;297868.47;243967.65999999997;245957.91;202184.54;192283.74000000002;200849.84000000003;203754.96999999997
1141;INDUSTRIAL;152;2162.7572;450789.96;422698.14;429860.38;437066.5300000001;406400.29000000004;489293.61999999994;393555.61;388456.06000000006;361038.62;358763.77;389708.72;391630.61
18520479;PODER_PUBLICO;287;9259.546;1917693.78;1751277.2899999998;1974567.7599999998;2102783.58;1771744.27;2263383.2700000005;1617304.4200000004;1492066.3100000005;1284998.69;1200478.2000000002;1426325.3800000004;1663381.92
1141;SERVICO_PUBLICO;17;433.923;139097.27999999997;132464.1;144837.56;151816.76;133024.55;147062.41;128872.6;125420.37;116438.59999999999;112552.34;123073.31999999999;129066.70000000001
1312;SERVICO_PUBLICO;15;3585.5641;1295217.9000000001;1286697.93;1334189.6400000001;1287300.33;1117548.02;1212027.3599999999;1232996.4500000002;1279027.4500000002;1263322.03;1296434.52;1302243.11;1250296.19
10385898;PODER_PUBLICO;102;5038.2591;1005280.4699999999;1012408.3400000001;1087110.36;972020.1999999998;1000654.1599999999;1123080.2599999998;872434.0499999998;853019.8500000001;778815.38;757906.88;880108.5500000003;1016790.7100000001
449886789;PODER_PUBLICO;147;264.93420000000003;81695.30000000002;84954.03000000003;86104.23000000004;99970.85999999997;87941.79000000005;98201.83999999997;74052.81999999999;69796.37000000001;62080.03999999998;61538.42999999998;68225.32;80807.97999999998
55813421;INDUSTRIAL;49;81.55250000000001;33560.25;33795.670000000006;38482.71;35932.97000000001;31413.020000000004;33193.439999999995;32438.790000000008;36362.0;33132.310000000005;33132.310000000005;33051.159999999996;33471.49
449886789;INDUSTRIAL;54;1154.2104;176738.66999999998;171630.01;171174.44;168868.71;164068.3;182062.59000000003;183392.05;188169.75;197594.78;201023.86;185347.31;176521.85000000003
1186;INDUSTRIAL;163;13897.2862;2724518.0999999996;3027117.4299999997;3012747.38;2751531.9400000004;2831140.92;3030670.4999999995;2459330.75;2496492.27;2611094.81;2537548.67;2047906.2300000004;2534788.4
1150;SERVICO_PUBLICO;47;1389.0017;417481.18999999994;409985.38;430230.1699999999;423839.43999999994;408782.93000000005;448825.48;432419.44000000006;440478.17999999993;424035.77;438541.98;431114.7899999999;398719.1
1213;INDUSTRIAL;73;5291.633699999999;1260041.3900000001;1219299.2599999998;1217264.74;1272669.64;1203273.01;1404070.54;1207149.3299999998;1264203.27;1228465.74;1244214.64;1249452.96;1210000.6400000001
10386015;SERVICO_PUBLICO;4;68.52640000000001;36900.49;29543.83;37672.560000000005;28885.98;31526.980000000003;34846.94;30693.869999999995;31516.97;30606.58;30606.58;28283.589999999997;30599.7
10385943;SERVICO_PUBLICO;16;2137.4305;635953.9700000001;654872.8400000001;653006.7000000001;600068.6;582127.27;657633.7299999999;628030.8099999999;682836.7;612763.99;595087.12;602244.2899999999;590247.76
18520758;SERVICO_PUBLICO;31;564.9782;191446.44999999998;194170.38;163213.02000000002;148786.19;171938.81;166600.81;194099.96;187079.69;193328.83000000002;185073.22;174209.94;177564.24
10386051;PODER_PUBLICO;108;19389.821800000005;5681990.860000002;5719237.279999999;6301428.019999999;6381956.4;6236645.14;6862390.2700000005;5810988.310000001;5217302.999999999;5463477.749999999;5343296.910000001;5410202.46;5291864.099999999
1258;SERVICO_PUBLICO;27;809.5844999999999;329849.68;308833.0;342049.61;348604.93000000005;313582.02;357188.18999999994;305556.04000000004;312654.06000000006;290343.37;281942.38;309777.35;320750.11
1186;SERVICO_PUBLICO;28;525.9922;264496.81999999995;254649.61;263638.56;262957.55000000005;253539.86999999997;268664.51;263256.75000000006;282694.76;263146.35;268104.95999999996;274440.07;276939.52
10385943;INDUSTRIAL;97;235.92180000000005;101482.54000000001;107496.27000000002;118962.9;123060.32000000004;118723.74999999999;123366.51999999999;102106.8;92767.55000000002;80602.34;80825.04999999999;87223.68;90048.43999999999
1204;PODER_PUBLICO;182;9635.562100000001;2866532.2100000004;2785003.54;3144107.0999999996;3356169.8800000004;2891105.7599999993;3339123.35;2725864.74;2608808.56;2303734.72;2233608.8200000003;2356160.7800000003;2546827.2599999993
450101398;SERVICO_PUBLICO;24;99.97339999999998;42181.5;44014.560000000005;42100.259999999995;41692.500000000015;40600.689999999995;44023.46;42216.92;45497.41;47566.62999999999;47511.25999999999;47183.53;44244.409999999996
10386060;PODER_PUBLICO;68;724.9751;185571.19;171661.59;171940.53;170948.04000000004;180747.98000000004;211596.01000000007;173825.84;172219.39999999997;158576.24000000002;159647.07;179660.45;183164.38999999998
1204;INDUSTRIAL;177;8222.1046;2311665.14;2284958.63;2061112.56;2263252.05;2218901.06;2393710.98;2124360.6700000004;2108876.88;2006694.56;1952277.8099999996;2104070.5900000003;2128733.9999999995
10385898;INDUSTRIAL;204;5576.7294;1072439.1800000002;1041723.0900000001;1068542.6;1072657.98;1096199.69;1224434.89;992989.8699999999;949023.37;874670.54;869144.2800000001;865954.18;854846.52
1204;OUTROS;82;57.779900000000005;27641.25;32761.0;33715.03;33624.45;30014.04;33291.520000000004;31080.09;32484.790000000005;30592.719999999998;30592.719999999998;30990.590000000004;30729.850000000002
1231;SERVICO_PUBLICO;14;812.6417;273294.92000000004;257838.75;254515.61;272672.77999999997;244894.75;278168.78;279153.11;290581.9;274792.69;290344.01;294415.42;292018.98
1159;PODER_PUBLICO;60;3052.5748000000003;580325.74;577597.95;570316.88;534767.61;588284.32;703486.74;519199.9;458783.98;420430.96;385727.86;461841.69;517259.06999999995
18521136;INDUSTRIAL;67;14339.575400000002;2619833.85;2370648.7;2401540.87;2252518.7699999996;2276655.75;2603636.14;2508281.3;2496822.1399999997;2458555.4200000004;2595950.7399999998;2723905.68;2971708.67
18520488;INDUSTRIAL;143;558.2269000000001;152439.89999999997;148478.22999999998;156451.44;159873.49;147490.12;152178.99;138564.32999999996;138359.43000000005;118286.15999999997;124665.36999999997;128986.87000000001;132771.59
18520371;OUTROS;236;27.1512;13757.91;13738.699999999999;14331.15;14849.5;13378.2;14194.770000000002;12459.720000000001;10651.490000000002;9774.409999999998;9774.409999999998;10698.900000000001;11771.06
1249;INDUSTRIAL;64;301.80690000000004;116659.78000000003;113331.34;113699.34999999999;111176.04999999996;111365.26000000001;120850.72;102557.04000000001;99379.40999999999;90708.85;91199.64;96499.32;97335.15000000001
34192093;INDUSTRIAL;50;475.30089999999996;206323.38;206216.65;196695.13;171485.71999999997;164716.59999999998;130778.98000000001;147142.22;92386.97;105340.6;111433.47;123502.36000000002;130396.98999999999
18520911;OUTROS;33;43.0208;22088.55;22327.300000000003;24119.78;25289.690000000002;22116.120000000003;23482.94;21633.940000000002;23050.56;24424.579999999998;24424.579999999998;23168.86;22797.15
10386042;SERVICO_PUBLICO;15;425.7819;63023.48;69077.78;68712.66;64092.23;65680.19;73146.45999999999;73410.09;76968.76999999999;75369.12;75736.19;76114.70999999999;69074.78
1123;OUTROS;135;28.569499999999998;3316.7799999999997;8856.56;10629.09;9041.07;14991.84;14797.1;12403.0;11789.160000000002;12039.289999999999;12039.289999999999;14228.69;14092.339999999998
10385970;OUTROS;108;3.27;0.0;0.0;0.0;0.0;180.0;12.12;50.0;1435.99;1572.53;1572.53;1738.01;1930.0
1123;INDUSTRIAL;93;7197.867599999998;2760490.1799999997;2617378.9399999995;2634130.26;2712768.85;2408159.9999999995;2615461.8800000004;2413951.2800000007;2588299.8099999996;2464359.9699999997;2550786.62;2517427.06;2467469.97
10385907;INDUSTRIAL;84;1244.5883;231134.25999999998;251508.55000000005;279516.80999999994;291803.56999999995;262430.07;284295.79000000004;213487.80000000002;208438.56999999998;218934.72000000003;226427.62000000002;241633.44;244834.30000000002
18520299;SERVICO_PUBLICO;52;2219.8074;616286.28;702260.2100000001;616372.6799999999;514414.82999999996;598676.8099999999;647996.7000000001;622839.24;646639.78;645242.4199999999;658523.25;655190.17;632968.72
1177;INDUSTRIAL;72;112.81290000000001;58998.56;55991.899999999994;57974.359999999986;63434.829999999994;57238.04999999999;62464.55000000001;54746.350000000006;53722.17;48547.37000000001;48547.37000000001;51896.82999999998;52536.26000000001
18520875;SERVICO_PUBLICO;37;3231.8104999999996;1799647.0;1747279.8299999998;1831328.41;1797106.77;1626856.1800000002;1812006.3699999999;1731333.41;1749738.01;1722828.8399999999;1780815.81;1773414.43;1732929.6
1240;INDUSTRIAL;192;2383.7837999999997;525559.1699999999;521686.4600000001;546661.6599999999;574127.05;524048.82000000007;572796.4100000001;480884.12999999995;471736.5900000001;448175.39;460618.00999999995;458941.71;500376.9000000001
1132;INDUSTRIAL;74;3686.9054000000006;1331806.1900000002;1213904.8099999998;1047073.43;1190611.33;1155308.53;1217247.79;1025944.81;932359.98;730087.6699999999;859020.56;948285.6000000001;911709.6
310129856;INDUSTRIAL;70;910.3403000000001;224448.68000000002;223718.69999999998;217560.87;200768.49;230628.73;267767.99;216852.59999999998;218290.68;227648.55;243004.77;248380.85;244272.62
280389625;SERVICO_PUBLICO;7;55.0048;24300.989999999998;25880.68;28457.68;27770.489999999998;24163.16;25509.84;23937.23;23130.22;12589.130000000001;12589.130000000001;14635.759999999998;16709.87
10385898;SERVICO_PUBLICO;13;551.3351;170313.61000000002;196837.81;206502.43;200544.62000000002;170153.41999999998;180605.62;186936.52000000002;202198.28999999998;193374.53999999998;185208.66999999998;193489.54;188793.01999999996
10386096;SERVICO_PUBLICO;8;66.9196;37454.909999999996;37577.96;37518.42;34216.399999999994;33288.66;35908.51;34754.869999999995;36596.4;37659.759999999995;37659.759999999995;37004.22;35678.86
310129856;RURAL;2;0.8206;277.64;362.8;489.84;501.32;391.83;370.6;329.6;299.61;226.53;226.53;258.85;267.42
1132;SERVICO_PUBLICO;7;87.9793;16807.05;16297.55;17429.86;17134.66;14815.380000000001;16121.14;16188.570000000002;16847.72;12551.15;15107.08;14121.320000000002;12975.369999999999
1222;RESIDENCIAL;608;291.19210000000027;112949.65000000001;111855.34000000003;116156.60000000003;135695.31999999992;113965.20999999995;129907.17999999995;106087.55999999994;100342.12999999992;83996.26999999995;83996.26999999995;88489.46000000004;94695.31
10385961;PODER_PUBLICO;125;6297.721099999999;1456315.7200000002;1421061.2600000002;1646577.5700000003;1749563.7700000003;1526373.97;1731914.2499999995;1446077.0;1369831.09;1193725.6600000001;1195688.0300000003;1295996.07;1354295.4100000001
1303;OUTROS;231;14.2833;6060.1;5145.200000000001;4915.06;5098.09;4668.7;5832.45;7412.44;7739.52;7899.9;7899.9;7759.0;7996.33
345834478;INDUSTRIAL;84;207.45170000000007;78815.10999999999;77810.36;91082.73;86594.33999999997;91302.06999999999;102085.78;81746.61;78394.57;78784.36;78784.36;83668.21;97247.11000000003
1294;INDUSTRIAL;93;2135.1045;549355.75;494672.2700000001;487308.16;495866.61000000004;503199.4999999999;587021.39;468589.55;465421.4;435660.37;433205.11999999994;459277.06999999995;484072.31
18521055;INDUSTRIAL;145;6198.1741999999995;1225678.8400000003;1267964.9100000001;1123256.98;1087485.97;1297795.06;1452039.1999999997;1345810.0699999996;1362008.5999999999;1350761.65;1277534.31;1390348.8399999999;1318901.4600000002
18520488;PODER_PUBLICO;131;4177.624599999999;1163965.7;1110656.7200000002;1281228.28;1384914.4000000004;1194699.0500000003;1316748.22;1061840.06;1003475.4;895728.9700000001;863812.8500000001;1029843.79;1121185.72
18520371;SERVICO_PUBLICO;30;1041.4596999999999;530847.98;521103.78;546038.56;523729.05999999994;473098.24000000005;524667.48;500809.07;523581.20999999996;514002.19;518565.3;529705.05;512736.80000000005
10386087;PODER_PUBLICO;43;1197.3802;542481.4299999999;511388.11000000004;605013.5900000001;613029.7500000001;567592.37;636038.4799999999;533915.1399999999;502637.3900000002;420781.56;419911.94999999995;439413.51999999984;466367.2799999999
18520371;INDUSTRIAL;39;7472.451099999999;448838.57;1376553.59;1386035.0;1041116.8300000001;996686.9300000002;1185560.1900000002;1149708.28;1329563.03;1244703.6099999999;1241387.64;1230817.5100000002;1208299.12
18520929;OUTROS;111;28.1096;12653.85;15326.509999999998;15949.09;11312.67;10790.32;11851.47;10728.17;8930.16;9931.32;9931.32;10908.02;10380.88
18520785;INDUSTRIAL;245;6656.4734;1518663.16;1440103.1599999997;1453682.5399999998;1297814.38;1270513.73;1463012.4100000008;1227122.3399999999;1266006.82;1217035.81;1169627.81;1186257.1900000002;1125455.81
1258;INDUSTRIAL;61;7653.7884;1050956.05;983809.2600000001;963278.2000000002;1004353.7700000001;944546.46;1051888.3499999999;805179.29;927013.5299999999;837720.4299999999;861391.8800000001;927822.6799999999;922624.3500000001
18520911;INDUSTRIAL;25;20870.110300000004;7097762.63;7320623.02;5382100.899999999;6678913.16;7100377.11;6885102.63;7485840.32;7825027.62;7045054.24;5376950.56;6764920.89;6577628.84
18519985;INDUSTRIAL;197;2371.9758;692408.6900000001;639175.43;667435.6200000001;594863.7299999997;538256.95;600064.4;499311.9900000001;468433.22000000003;457720.51000000007;443134.69000000006;457240.35;485740.82000000007
18521136;PODER_PUBLICO;53;2592.5688;398500.93;390039.78;318291.92;270966.94000000006;324768.47000000003;370701.35;299192.46;324649.96;316170.65;332653.02;406880.81000000006;447997.67000000004
10386069;PODER_PUBLICO;189;25449.202699999998;6671734.97;6447085.069999999;7209510.83;7641173.3999999985;6876551.069999999;7823402.52;6492718.23;6109675.930000001;5571314.489999999;5402575.77;5949900.11;6131776.96
18520785;SERVICO_PUBLICO;37;356.37669999999997;142188.33000000002;142693.07;143787.09999999998;136830.72000000003;125526.55000000002;140938.91000000003;126039.68999999997;128641.13999999997;155376.73999999996;150908.84999999998;150559.03000000003;138854.13999999998
1186;PODER_PUBLICO;109;3441.8712;642784.9199999999;632126.4299999999;723508.8799999999;782465.7000000001;693060.03;800875.72;646381.56;625864.11;558396.14;538890.5700000001;648382.1900000002;715869.2599999999
1222;COMERCIAL;73;9027.025899999999;1589490.0199999998;1873098.2699999998;2101753.9299999997;2189344.45;2055691.3099999998;2190792.28;1684661.1300000001;1673478.54;1855304.0599999998;1915250.7;1942797.2500000002;2031020.9600000002
10385925;PODER_PUBLICO;28;415.1632;99909.18;106437.98000000001;94984.25;95518.20999999999;110644.70000000001;139630.76;105231.43;91471.89000000001;79319.27;78909.1;87088.81999999998;92258.69
18521208;OUTROS;48;3.1355999999999997;342.15999999999997;679.1800000000001;162.01;593.37;885.05;978.4200000000001;724.44;472.38;1102.07;1102.07;643.46;612.06
18520353;INDUSTRIAL;171;4215.2811;911661.36;998939.43;953719.87;698966.85;913982.6100000003;1074972.06;974616.1200000002;941197.9099999999;932590.4499999998;918271.7199999999;948723.1299999999;935334.9
18520839;PODER_PUBLICO;73;916.9743000000001;214189.24999999997;205233.96999999994;215897.83999999997;237724.26999999996;229627.11;258436.13000000003;222055.43999999994;221584.57000000004;198555.05999999997;196939.15999999997;256344.94000000003;292949.33
18520731;SERVICO_PUBLICO;33;554.2929999999999;313731.24;312395.95999999996;322402.43;312855.78;282364.54;310599.3;301647.67000000004;306212.23;302644.9199999999;302379.64;312560.69000000006;300082.15
18520767;INDUSTRIAL;44;1688.2723;160707.75;155284.60000000003;170244.94;185228.78;169611.87;176263.79;149988.84000000003;146417.53;137199.72;155674.31;173857.06;197929.90000000002
55813421;PODER_PUBLICO;24;186.732;64658.04;61358.469999999994;71061.95000000001;70467.81999999999;64434.18;73535.92000000001;56661.88000000001;50517.11999999999;47017.03;45225.619999999995;52523.4;55717.0
18520749;INDUSTRIAL;144;16133.5439;3293149.74;3099844.540000001;2940245.89;3042032.71;3011653.290000001;3389856.28;3117590.4299999997;3113486.4199999995;2934860.1400000006;2992253.099999999;3062378.7299999995;3010527.4099999997
1303;SERVICO_PUBLICO;37;2562.8261999999995;418548.52;411165.92999999993;428703.78;431829.7200000001;391848.80999999994;432208.52;418365.4;444671.3500000001;437421.98000000004;444720.50000000006;447619.56999999995;421206.47
18520326;SERVICO_PUBLICO;67;5963.8904;1000347.5900000001;984192.6600000003;997520.8600000001;982541.98;811925.98;990160.02;947849.55;981481.5800000001;922208.9900000001;890790.7100000002;916583.9500000002;935494.5000000001
1159;SERVICO_PUBLICO;14;3661.0616;1172609.06;1175065.1199999999;1203025.11;1148359.3199999998;1038816.7300000001;1131890.6099999999;1119371.8;1177488.1400000001;1164850.18;922632.21;1122282.9599999997;1068742.59
1177;SERVICO_PUBLICO;12;166.6676;72671.34;75337.65000000001;80281.46;79228.58;71544.4;77118.23000000001;71847.56;73252.76000000001;70409.04;70638.62;74186.59999999999;73499.20999999999
